"Source Name"	"Characteristics[Organism]"	"Term Source REF"	"Term Accession Number"	"Characteristics[Organism part]"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Sample Name"	"Factor Value[Genotype]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Replicate]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Country of origin]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Population ID]"	"Term Source REF"	"Term Accession Number"	"Factor Value[MFFGC accession no.]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Type]"	"Term Source REF"	"Term Accession Number"
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 1"	"Control 1"	""	""	"3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 1"	"Control 1"	""	""	"4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 1"	"Control 1"	""	""	"5"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 1"	"Control 1"	""	""	"6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 2"	"Control 2"	""	""	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 2"	"Control 2"	""	""	"2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 2"	"Control 2"	""	""	"3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 2"	"Control 2"	""	""	"4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 2"	"Control 2"	""	""	"5"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 2"	"Control 2"	""	""	"6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0002_4"	"PG0002"	""	""	"4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0013_4"	"PG0013"	""	""	"4"	""	""	"NZ"	""	""	"GIL014"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0017_4"	"PG0017"	""	""	"4"	""	""	"NZ"	""	""	"GIL014"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0020_4"	"PG0020"	""	""	"4"	""	""	"NZ"	""	""	"GIL014"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0041_4"	"PG0041"	""	""	"4"	""	""	"NZ"	""	""	"GIL012"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0056_4"	"PG0056"	""	""	"4"	""	""	"NZ"	""	""	"GIL029"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0067_4"	"PG0067"	""	""	"4"	""	""	"NZ"	""	""	"GIL029"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0078_4"	"PG0078"	""	""	"4"	""	""	"NZ"	""	""	"GIL028"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0087_4"	"PG0087"	""	""	"4"	""	""	"NZ"	""	""	"GIL028"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0091_4"	"PG0091"	""	""	"4"	""	""	"NZ"	""	""	"GIL028"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0100_4"	"PG0100"	""	""	"4"	""	""	"NZ"	""	""	"GIL028"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0103_4"	"PG0103"	""	""	"4"	""	""	"NZ"	""	""	"GIL027"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0106_4"	"PG0106"	""	""	"4"	""	""	"NZ"	""	""	"GIL027"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0108_4"	"PG0108"	""	""	"4"	""	""	"NZ"	""	""	"GIL027"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0110_4"	"PG0110"	""	""	"4"	""	""	"NZ"	""	""	"GIL027"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0111_4"	"PG0111"	""	""	"4"	""	""	"NZ"	""	""	"GIL027"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0136_4"	"PG0136"	""	""	"4"	""	""	"NZ"	""	""	"GIL007"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0144_4"	"PG0144"	""	""	"4"	""	""	"NZ"	""	""	"Tolosa"	""	""	"11755"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0151_4"	"PG0151"	""	""	"4"	""	""	"NZ"	""	""	"Nui"	""	""	"13509"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0177_4"	"PG0177"	""	""	"4"	""	""	"NZ"	""	""	"GIL023"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0178_4"	"PG0178"	""	""	"4"	""	""	"NZ"	""	""	"GIL023"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0203_4"	"PG0203"	""	""	"4"	""	""	"NZ"	""	""	"GIL022"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0205_4"	"PG0205"	""	""	"4"	""	""	"NZ"	""	""	"GIL022"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0220_4"	"PG0220"	""	""	"4"	""	""	"NZ"	""	""	"GIL022"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0233_4"	"PG0233"	""	""	"4"	""	""	"NZ"	""	""	"GIL026"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0234_4"	"PG0234"	""	""	"4"	""	""	"NZ"	""	""	"GIL026"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0261_4"	"PG0261"	""	""	"4"	""	""	"NZ"	""	""	"GIL010"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0272_4"	"PG0272"	""	""	"4"	""	""	"NZ"	""	""	"GIL010"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0293_4"	"PG0293"	""	""	"4"	""	""	"NZ"	""	""	"GIL009"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0309_4"	"PG0309"	""	""	"4"	""	""	"NZ"	""	""	"GIL008"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0313_4"	"PG0313"	""	""	"4"	""	""	"NZ"	""	""	"GIL012"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0316_4"	"PG0316"	""	""	"4"	""	""	"NZ"	""	""	"GIL012"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0318_4"	"PG0318"	""	""	"4"	""	""	"NZ"	""	""	"GIL013"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0325_4"	"PG0325"	""	""	"4"	""	""	"NZ"	""	""	"GIL007"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0341_4"	"PG0341"	""	""	"4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0345_4"	"PG0345"	""	""	"4"	""	""	"NZ"	""	""	"GIL006"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0358_4"	"PG0358"	""	""	"4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0359_4"	"PG0359"	""	""	"4"	""	""	"NZ"	""	""	"GIL006"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0365_4"	"PG0365"	""	""	"4"	""	""	"NZ"	""	""	"GIL005"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0397_4"	"PG0397"	""	""	"4"	""	""	"NZ"	""	""	"GIL003"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0400_4"	"PG0400"	""	""	"4"	""	""	"NZ"	""	""	"GIL003"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0404_4"	"PG0404"	""	""	"4"	""	""	"NZ"	""	""	"GIL004"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0413_4"	"PG0413"	""	""	"4"	""	""	"NZ"	""	""	"GIL004"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0416_4"	"PG0416"	""	""	"4"	""	""	"NZ"	""	""	"GIL004"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0422_4"	"PG0422"	""	""	"4"	""	""	"NZ"	""	""	"GIL004"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0423_4"	"PG0423"	""	""	"4"	""	""	"NZ"	""	""	"GIL002"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0425_4"	"PG0425"	""	""	"4"	""	""	"NZ"	""	""	"GIL002"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0429_4"	"PG0429"	""	""	"4"	""	""	"NZ"	""	""	"GIL002"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0431_4"	"PG0431"	""	""	"4"	""	""	"NZ"	""	""	"GIL002"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0444_4"	"PG0444"	""	""	"4"	""	""	"NZ"	""	""	"GIL002"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0450_4"	"PG0450"	""	""	"4"	""	""	"NZ"	""	""	"GIL002"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0460_4"	"PG0460"	""	""	"4"	""	""	"NZ"	""	""	"GIL001"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0477_4"	"PG0477"	""	""	"4"	""	""	"NZ"	""	""	"GIL001"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0495_4"	"PG0495"	""	""	"4"	""	""	"UK"	""	""	"Aberdart"	""	""	"13487"	""	""	"UK high sugar cultivar"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0500_4"	"PG0500"	""	""	"4"	""	""	"UK"	""	""	"Aberdart"	""	""	"13487"	""	""	"UK high sugar cultivar"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0505_4"	"PG0505"	""	""	"4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0521_4"	"PG0521"	""	""	"4"	""	""	"UK"	""	""	"Aurora"	""	""	"5816"	""	""	"UK high sugar cultivar"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0549_4"	"PG0549"	""	""	"4"	""	""	"Netherlands"	""	""	"Bardonna"	""	""	"5817"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0573_4"	"PG0573"	""	""	"4"	""	""	"NZ"	""	""	"Bronsyn"	""	""	"12337"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0579_4"	"PG0579"	""	""	"4"	""	""	"NZ"	""	""	"Ceres Kingston"	""	""	"11756"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0589_4"	"PG0589"	""	""	"4"	""	""	"UK"	""	""	"Contender"	""	""	"5810"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0590_4"	"PG0590"	""	""	"4"	""	""	"UK"	""	""	"Contender"	""	""	"5810"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0600_4"	"PG0600"	""	""	"4"	""	""	"USA"	""	""	"Corvair"	""	""	"8338"	""	""	"US cultivar"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0611_4"	"PG0611"	""	""	"4"	""	""	"NZ"	""	""	"Ellett"	""	""	"10404"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0628_4"	"PG0628"	""	""	"4"	""	""	"USA"	""	""	"Epic"	""	""	"3539"	""	""	"US cultivar"	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0644_4"	"PG0644"	""	""	"4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_16"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0676_4"	"PG0676"	""	""	"4"	""	""	"NZ"	""	""	"Grasslands Samson"	""	""	"11292"	""	""	"NZ cultivar"	""	""
